"Plot Title: Zegveld 2"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20143715, SEN S/N: 20143715)","Intensity, Lux (LGR S/N: 20143715, SEN S/N: 20143715)","Coupler Detached (LGR S/N: 20143715)","End Of File (LGR S/N: 20143715)"
483,06/06/18 12:19:09 PM,27.075,6200.0,,
484,06/06/18 12:19:39 PM,27.075,6200.0,,
485,06/06/18 12:20:09 PM,27.075,6200.0,,
486,06/06/18 12:20:39 PM,27.075,6544.5,,
487,06/06/18 12:21:09 PM,27.075,7577.8,,
488,06/06/18 12:21:39 PM,27.075,4994.5,,
489,06/06/18 12:22:09 PM,27.075,5338.9,,
490,06/06/18 12:22:39 PM,27.075,5166.7,,
491,06/06/18 12:23:09 PM,27.075,5338.9,,
492,06/06/18 12:23:39 PM,27.075,5166.7,,
493,06/06/18 12:24:09 PM,27.173,5338.9,,
494,06/06/18 12:24:39 PM,27.272,5166.7,,
495,06/06/18 12:25:09 PM,27.272,5338.9,,
496,06/06/18 12:25:39 PM,27.370,5166.7,,
497,06/06/18 12:26:09 PM,27.468,5338.9,,
498,06/06/18 12:26:39 PM,27.468,5338.9,,
499,06/06/18 12:27:09 PM,27.567,5166.7,,
500,06/06/18 12:27:39 PM,27.665,8266.7,,
501,06/06/18 12:28:09 PM,27.764,8266.7,,
502,06/06/18 12:28:39 PM,27.764,8611.2,,
503,06/06/18 12:29:09 PM,27.665,4994.5,,
504,06/06/18 12:29:39 PM,27.665,5338.9,,
505,06/06/18 12:30:09 PM,27.665,183.0,,
506,06/06/18 12:30:39 PM,27.567,10.8,,
507,06/06/18 12:31:09 PM,27.468,10.8,,
508,06/06/18 12:31:39 PM,27.370,10.8,,
509,06/06/18 12:32:09 PM,27.272,10.8,,
510,06/06/18 12:32:39 PM,27.173,10.8,,
511,06/06/18 12:33:09 PM,27.075,10.8,,
512,06/06/18 12:33:39 PM,26.977,10.8,,
513,06/06/18 12:34:09 PM,26.879,161.5,,
514,06/06/18 12:34:39 PM,26.879,5511.1,,
515,06/06/18 12:35:09 PM,26.977,7577.8,,
516,06/06/18 12:35:39 PM,26.977,6544.5,,
517,06/06/18 12:36:09 PM,26.879,6200.0,,
518,06/06/18 12:36:39 PM,26.879,7233.4,,
519,06/06/18 12:37:09 PM,27.075,7233.4,,
520,06/06/18 12:37:39 PM,27.272,7233.4,,
521,06/06/18 12:38:09 PM,27.567,7233.4,,
522,06/06/18 12:38:39 PM,27.764,7233.4,,
523,06/06/18 12:39:09 PM,28.060,7233.4,,
524,06/06/18 12:39:39 PM,28.258,7233.4,,
525,06/06/18 12:40:09 PM,28.456,7233.4,,
526,06/06/18 12:40:39 PM,28.754,7233.4,,
527,06/06/18 12:41:09 PM,28.953,7233.4,,
528,06/06/18 12:41:39 PM,29.053,8266.7,,
529,06/06/18 12:42:09 PM,28.953,8266.7,,
530,06/06/18 12:42:39 PM,28.754,5511.1,,
531,06/06/18 12:43:09 PM,28.555,279.9,,
532,06/06/18 12:43:39 PM,28.456,10.8,,
533,06/06/18 12:44:09 PM,28.258,10.8,,
534,06/06/18 12:44:39 PM,28.060,10.8,,
535,06/06/18 12:45:09 PM,27.961,10.8,,
536,06/06/18 12:45:39 PM,27.764,10.8,,
537,06/06/18 12:46:09 PM,27.665,10.8,,
538,06/06/18 12:46:39 PM,27.468,10.8,,
539,06/06/18 12:47:09 PM,27.370,10.8,,
540,06/06/18 12:47:39 PM,27.370,6544.5,,
541,06/06/18 12:48:09 PM,27.370,9644.5,,
542,06/06/18 12:48:39 PM,27.468,11711.2,,
543,06/06/18 12:49:09 PM,27.567,12400.1,,
544,06/06/18 12:49:39 PM,27.665,11711.2,,
545,06/06/18 12:50:09 PM,27.764,13777.9,,
546,06/06/18 12:50:39 PM,27.862,11022.3,,
547,06/06/18 12:51:09 PM,27.961,13089.0,,
548,06/06/18 12:51:39 PM,28.060,3100.0,,
549,06/06/18 12:52:09 PM,28.258,10677.8,,
550,06/06/18 12:52:39 PM,28.357,10677.8,,
551,06/06/18 12:53:09 PM,28.456,10333.4,,
552,06/06/18 12:53:39 PM,28.555,10333.4,,
553,06/06/18 12:54:09 PM,28.655,10333.4,,
554,06/06/18 12:54:39 PM,28.754,10333.4,,
555,06/06/18 12:55:09 PM,28.953,10677.8,,
556,06/06/18 12:55:39 PM,29.053,10333.4,,
557,06/06/18 12:56:09 PM,29.252,10333.4,,
558,06/06/18 12:56:39 PM,29.352,10333.4,,
559,06/06/18 12:57:09 PM,29.552,10333.4,,
560,06/06/18 12:57:39 PM,29.652,9644.5,,
561,06/06/18 12:58:09 PM,29.853,9644.5,,
562,06/06/18 12:58:39 PM,29.953,10333.4,,
563,06/06/18 12:59:09 PM,30.054,9644.5,,
564,06/06/18 12:59:39 PM,30.154,9644.5,,
565,06/06/18 01:00:09 PM,30.255,9644.5,,
566,06/06/18 01:00:39 PM,30.356,9644.5,,
567,06/06/18 01:01:09 PM,30.457,9644.5,,
568,06/06/18 01:01:39 PM,30.558,9644.5,,
569,06/06/18 01:02:09 PM,30.659,9644.5,,
570,06/06/18 01:02:39 PM,30.862,9644.5,,
571,06/06/18 01:03:09 PM,30.963,9644.5,,
572,06/06/18 01:03:39 PM,31.166,9644.5,,
573,06/06/18 01:04:09 PM,31.268,9644.5,,
574,06/06/18 01:04:39 PM,31.370,9644.5,,
575,06/06/18 01:05:09 PM,31.472,9644.5,,
576,06/06/18 01:05:39 PM,31.574,9644.5,,
577,06/06/18 01:06:09 PM,31.676,9644.5,,
578,06/06/18 01:06:39 PM,31.778,10677.8,,
579,06/06/18 01:07:09 PM,31.880,9644.5,,
580,06/06/18 01:07:39 PM,31.983,9644.5,,
581,06/06/18 01:08:09 PM,32.086,9644.5,,
582,06/06/18 01:08:39 PM,32.086,9644.5,,
583,06/06/18 01:09:09 PM,32.188,9644.5,,
584,06/06/18 01:09:39 PM,32.291,9644.5,,
585,06/06/18 01:10:09 PM,32.394,9300.1,,
586,06/06/18 01:10:39 PM,32.394,12400.1,,
587,06/06/18 01:11:09 PM,32.394,10333.4,,
588,06/06/18 01:11:39 PM,32.394,9300.1,,
589,06/06/18 01:12:09 PM,32.394,9300.1,,
590,06/06/18 01:12:39 PM,32.394,9300.1,,
591,06/06/18 01:13:09 PM,32.497,9644.5,,
592,06/06/18 01:13:39 PM,32.600,9644.5,,
593,06/06/18 01:14:09 PM,32.704,9644.5,,
594,06/06/18 01:14:39 PM,32.807,10333.4,,
595,06/06/18 01:15:09 PM,32.807,10333.4,,
596,06/06/18 01:15:39 PM,32.911,10333.4,,
597,06/06/18 01:16:09 PM,32.807,10333.4,,
598,06/06/18 01:16:39 PM,32.807,10333.4,,
599,06/06/18 01:17:09 PM,32.807,10333.4,,
600,06/06/18 01:17:39 PM,32.911,10333.4,,
601,06/06/18 01:18:09 PM,32.911,10333.4,,
602,06/06/18 01:18:39 PM,32.911,10333.4,,
603,06/06/18 01:19:09 PM,32.911,10333.4,,
604,06/06/18 01:19:39 PM,33.014,10677.8,,
605,06/06/18 01:20:09 PM,33.014,10333.4,,
606,06/06/18 01:20:39 PM,33.118,10333.4,,
607,06/06/18 01:21:09 PM,33.118,10333.4,,
608,06/06/18 01:21:39 PM,33.222,10677.8,,
609,06/06/18 01:22:09 PM,33.222,10677.8,,
610,06/06/18 01:22:39 PM,33.222,10677.8,,
611,06/06/18 01:23:09 PM,33.326,11022.3,,
612,06/06/18 01:23:39 PM,33.326,11711.2,,
613,06/06/18 01:24:09 PM,33.430,12400.1,,
614,06/06/18 01:24:39 PM,33.430,13089.0,,
615,06/06/18 01:25:09 PM,33.326,5338.9,,
616,06/06/18 01:25:39 PM,33.118,4822.3,,
617,06/06/18 01:26:09 PM,32.911,1194.8,,
618,06/06/18 01:26:39 PM,32.600,1377.8,,
619,06/06/18 01:27:09 PM,32.394,1377.8,,
620,06/06/18 01:27:39 PM,32.291,6544.5,,
621,06/06/18 01:28:09 PM,32.188,6544.5,,
622,06/06/18 01:28:39 PM,32.086,6544.5,,
623,06/06/18 01:29:09 PM,32.086,6544.5,,
624,06/06/18 01:29:39 PM,32.086,6200.0,,
625,06/06/18 01:30:09 PM,32.086,3788.9,,
626,06/06/18 01:30:39 PM,31.983,6544.5,,
627,06/06/18 01:31:09 PM,31.880,7577.8,,
628,06/06/18 01:31:39 PM,31.676,4994.5,,
629,06/06/18 01:32:09 PM,31.574,5511.1,,
630,06/06/18 01:32:39 PM,31.574,5511.1,,
631,06/06/18 01:33:09 PM,31.472,5511.1,,
632,06/06/18 01:33:39 PM,31.472,5511.1,,
633,06/06/18 01:34:09 PM,31.472,5511.1,,
634,06/06/18 01:34:39 PM,31.472,5511.1,,
635,06/06/18 01:35:09 PM,31.472,5511.1,,
636,06/06/18 01:35:39 PM,31.472,5511.1,,
637,06/06/18 01:36:09 PM,31.472,5511.1,,
638,06/06/18 01:36:39 PM,31.574,5511.1,,
639,06/06/18 01:37:09 PM,31.574,5511.1,,
640,06/06/18 01:37:39 PM,31.574,5511.1,,
641,06/06/18 01:38:09 PM,31.676,5511.1,,
642,06/06/18 01:38:39 PM,31.676,5511.1,,
643,06/06/18 01:39:09 PM,31.676,5511.1,,
644,06/06/18 01:39:39 PM,31.880,24800.2,,
645,06/06/18 01:40:09 PM,31.983,21355.7,,
646,06/06/18 01:40:39 PM,32.188,18600.1,,
647,06/06/18 01:41:09 PM,31.983,4305.6,,
648,06/06/18 01:41:39 PM,31.880,441.3,,
649,06/06/18 01:42:09 PM,31.574,43.1,,
650,06/06/18 01:42:39 PM,31.370,32.3,,
651,06/06/18 01:43:09 PM,31.166,43.1,,
652,06/06/18 01:43:39 PM,30.862,32.3,,
653,06/06/18 01:44:09 PM,30.659,32.3,,
654,06/06/18 01:44:39 PM,30.356,32.3,,
655,06/06/18 01:45:09 PM,30.154,32.3,,
656,06/06/18 01:45:39 PM,29.953,32.3,,
657,06/06/18 01:46:09 PM,29.853,5338.9,,
658,06/06/18 01:46:39 PM,29.752,2927.8,,
659,06/06/18 01:47:09 PM,29.752,4650.0,,
660,06/06/18 01:47:39 PM,29.652,7233.4,,
661,06/06/18 01:48:09 PM,29.452,5166.7,,
662,06/06/18 01:48:39 PM,29.352,4650.0,,
663,06/06/18 01:49:09 PM,29.252,5511.1,,
664,06/06/18 01:49:39 PM,29.252,6544.5,,
665,06/06/18 01:50:09 PM,29.252,6544.5,,
666,06/06/18 01:50:39 PM,29.252,7233.4,,
667,06/06/18 01:51:09 PM,29.352,5511.1,,
668,06/06/18 01:51:39 PM,29.452,6200.0,,
669,06/06/18 01:52:09 PM,29.552,6544.5,,
670,06/06/18 01:52:39 PM,29.652,6544.5,,
671,06/06/18 01:53:09 PM,29.752,6544.5,,
672,06/06/18 01:53:39 PM,29.853,7233.4,,
673,06/06/18 01:54:09 PM,29.953,8611.2,,
674,06/06/18 01:54:39 PM,29.953,5166.7,,
675,06/06/18 01:55:09 PM,29.853,8266.7,,
676,06/06/18 01:55:39 PM,29.853,6200.0,,
677,06/06/18 01:56:09 PM,29.853,3616.7,,
678,06/06/18 01:56:39 PM,29.752,10.8,,
679,06/06/18 01:57:09 PM,29.652,10.8,,
680,06/06/18 01:57:39 PM,29.452,10.8,,
681,06/06/18 01:58:09 PM,29.352,10.8,,
682,06/06/18 01:58:39 PM,29.152,10.8,,
683,06/06/18 01:59:09 PM,29.053,10.8,,
684,06/06/18 01:59:39 PM,28.853,10.8,,
685,06/06/18 02:00:09 PM,28.754,10.8,,
686,06/06/18 02:00:39 PM,28.655,10.8,,
687,06/06/18 02:01:09 PM,28.555,10.8,,
688,06/06/18 02:01:39 PM,28.456,10.8,,
689,06/06/18 02:02:09 PM,28.357,10.8,,
690,06/06/18 02:02:39 PM,28.258,10.8,,
691,06/06/18 02:03:09 PM,28.159,10.8,,
692,06/06/18 02:03:39 PM,28.060,10.8,,
693,06/06/18 02:04:09 PM,27.961,10.8,,
694,06/06/18 02:04:39 PM,27.862,3616.7,,
695,06/06/18 02:05:09 PM,27.961,7233.4,,
696,06/06/18 02:05:39 PM,28.060,2152.8,,
697,06/06/18 02:06:09 PM,28.060,7233.4,,
698,06/06/18 02:06:39 PM,28.060,3788.9,,
699,06/06/18 02:07:09 PM,28.159,10333.4,,
700,06/06/18 02:07:39 PM,28.159,8611.2,,
701,06/06/18 02:08:09 PM,28.159,6200.0,,
702,06/06/18 02:08:39 PM,28.258,6200.0,,
703,06/06/18 02:09:09 PM,28.357,6200.0,,
704,06/06/18 02:09:39 PM,28.357,6200.0,,
705,06/06/18 02:10:09 PM,28.456,6200.0,,
706,06/06/18 02:10:39 PM,28.555,6544.5,,
707,06/06/18 02:11:09 PM,28.655,6544.5,,
708,06/06/18 02:11:39 PM,28.754,6544.5,,
709,06/06/18 02:12:09 PM,28.853,6200.0,,
710,06/06/18 02:12:39 PM,28.953,5511.1,,
711,06/06/18 02:13:09 PM,28.953,6200.0,,
712,06/06/18 02:13:39 PM,29.053,5511.1,,
713,06/06/18 02:14:09 PM,29.152,6200.0,,
714,06/06/18 02:14:39 PM,29.252,9644.5,,
715,06/06/18 02:15:09 PM,29.252,9300.1,,
716,06/06/18 02:15:39 PM,29.252,5511.1,,
717,06/06/18 02:16:09 PM,29.252,5338.9,,
718,06/06/18 02:16:39 PM,29.152,699.7,,
719,06/06/18 02:17:09 PM,29.053,32.3,,
720,06/06/18 02:17:39 PM,28.953,32.3,,
721,06/06/18 02:18:09 PM,28.754,32.3,,
722,06/06/18 02:18:39 PM,28.655,32.3,,
723,06/06/18 02:19:09 PM,28.456,32.3,,
724,06/06/18 02:19:39 PM,28.357,32.3,,
725,06/06/18 02:20:09 PM,28.258,6200.0,,
726,06/06/18 02:20:39 PM,28.258,6544.5,,
727,06/06/18 02:21:09 PM,28.258,9300.1,,
728,06/06/18 02:21:39 PM,28.258,5338.9,,
729,06/06/18 02:22:09 PM,28.258,5166.7,,
730,06/06/18 02:22:39 PM,28.258,3272.2,,
731,06/06/18 02:23:09 PM,28.258,3616.7,,
732,06/06/18 02:23:39 PM,28.258,6544.5,,
733,06/06/18 02:24:09 PM,28.357,7233.4,,
734,06/06/18 02:24:39 PM,28.456,7233.4,,
735,06/06/18 02:25:09 PM,28.555,7233.4,,
736,06/06/18 02:25:39 PM,28.754,6544.5,,
737,06/06/18 02:26:09 PM,28.853,7233.4,,
738,06/06/18 02:26:39 PM,29.053,7233.4,,
739,06/06/18 02:27:09 PM,29.252,7233.4,,
740,06/06/18 02:27:39 PM,29.352,7233.4,,
741,06/06/18 02:28:09 PM,29.552,7233.4,,
742,06/06/18 02:28:39 PM,29.752,7233.4,,
743,06/06/18 02:29:09 PM,29.953,8266.7,,
744,06/06/18 02:29:39 PM,29.953,7577.8,,
745,06/06/18 02:30:09 PM,29.853,6200.0,,
746,06/06/18 02:30:39 PM,29.752,1054.9,,
747,06/06/18 02:31:09 PM,29.652,43.1,,
748,06/06/18 02:31:39 PM,29.452,43.1,,
749,06/06/18 02:32:09 PM,29.352,43.1,,
750,06/06/18 02:32:39 PM,29.152,43.1,,
751,06/06/18 02:33:09 PM,29.053,43.1,,
752,06/06/18 02:33:39 PM,28.953,43.1,,
753,06/06/18 02:34:09 PM,28.853,32.3,,
754,06/06/18 02:34:39 PM,28.853,6544.5,,
755,06/06/18 02:35:09 PM,28.953,10333.4,,
756,06/06/18 02:35:39 PM,28.953,9644.5,,
757,06/06/18 02:36:09 PM,29.053,9644.5,,
758,06/06/18 02:36:39 PM,29.152,9644.5,,
759,06/06/18 02:37:09 PM,29.152,9644.5,,
760,06/06/18 02:37:39 PM,29.152,8266.7,,
761,06/06/18 02:38:09 PM,29.152,8266.7,,
762,06/06/18 02:38:39 PM,29.053,6200.0,,
763,06/06/18 02:39:09 PM,29.152,6544.5,,
764,06/06/18 02:39:39 PM,29.352,6544.5,,
765,06/06/18 02:40:09 PM,29.452,6544.5,,
766,06/06/18 02:40:39 PM,29.652,6544.5,,
767,06/06/18 02:41:09 PM,29.853,6544.5,,
768,06/06/18 02:41:39 PM,30.054,6544.5,,
769,06/06/18 02:42:09 PM,30.255,6544.5,,
770,06/06/18 02:42:39 PM,30.558,6544.5,,
771,06/06/18 02:43:09 PM,30.659,7577.8,,
772,06/06/18 02:43:39 PM,30.760,8266.7,,
773,06/06/18 02:44:09 PM,30.760,5166.7,,
774,06/06/18 02:44:39 PM,30.760,3444.5,,
775,06/06/18 02:45:09 PM,30.760,215.3,,
776,06/06/18 02:45:39 PM,30.760,215.3,,
777,06/06/18 02:46:09 PM,30.659,215.3,,
778,06/06/18 02:46:39 PM,30.659,215.3,,
779,06/06/18 02:47:09 PM,30.659,215.3,,
780,06/06/18 02:47:39 PM,30.659,215.3,,
781,06/06/18 02:48:09 PM,30.659,3961.1,,
782,06/06/18 02:48:39 PM,30.760,6200.0,,
783,06/06/18 02:49:09 PM,30.862,8611.2,,
784,06/06/18 02:49:39 PM,30.862,7577.8,,
785,06/06/18 02:50:09 PM,30.963,7233.4,,
786,06/06/18 02:50:39 PM,31.064,6544.5,,
787,06/06/18 02:51:09 PM,31.166,8611.2,,
788,06/06/18 02:51:39 PM,31.268,8611.2,,
789,06/06/18 02:52:09 PM,31.472,8611.2,,
790,06/06/18 02:52:39 PM,31.574,8611.2,,
791,06/06/18 02:53:09 PM,31.778,8611.2,,
792,06/06/18 02:53:39 PM,31.983,8611.2,,
793,06/06/18 02:54:09 PM,32.188,8611.2,,
794,06/06/18 02:54:39 PM,32.394,11022.3,,
795,06/06/18 02:55:09 PM,32.497,9644.5,,
796,06/06/18 02:55:39 PM,32.291,6544.5,,
797,06/06/18 02:56:09 PM,32.188,8266.7,,
798,06/06/18 02:56:39 PM,32.188,3961.1,,
799,06/06/18 02:57:09 PM,32.086,21.5,,
800,06/06/18 02:57:39 PM,31.983,21.5,,
801,06/06/18 02:58:09 PM,31.880,21.5,,
802,06/06/18 02:58:39 PM,31.778,21.5,,
803,06/06/18 02:59:09 PM,31.676,21.5,,
804,06/06/18 02:59:39 PM,31.472,21.5,,
805,06/06/18 03:00:09 PM,31.370,21.5,,
806,06/06/18 03:00:39 PM,31.370,10333.4,,
807,06/06/18 03:01:09 PM,31.370,7577.8,,
808,06/06/18 03:01:39 PM,31.268,7577.8,,
809,06/06/18 03:02:09 PM,31.166,6544.5,,
810,06/06/18 03:02:39 PM,31.064,6544.5,,
811,06/06/18 03:03:09 PM,31.166,6544.5,,
812,06/06/18 03:03:39 PM,31.370,6544.5,,
813,06/06/18 03:04:09 PM,31.472,6544.5,,
814,06/06/18 03:04:39 PM,31.778,6544.5,,
815,06/06/18 03:05:09 PM,31.983,6544.5,,
816,06/06/18 03:05:39 PM,32.188,6544.5,,
817,06/06/18 03:06:09 PM,32.394,6544.5,,
818,06/06/18 03:06:39 PM,32.704,5511.1,,
819,06/06/18 03:07:09 PM,32.807,8611.2,,
820,06/06/18 03:07:39 PM,32.704,5511.1,,
821,06/06/18 03:08:09 PM,32.600,5166.7,,
822,06/06/18 03:08:39 PM,32.497,344.4,,
823,06/06/18 03:09:09 PM,32.394,107.6,,
824,06/06/18 03:09:39 PM,32.291,107.6,,
825,06/06/18 03:10:09 PM,32.188,107.6,,
826,06/06/18 03:10:39 PM,32.188,107.6,,
827,06/06/18 03:11:09 PM,32.086,107.6,,
828,06/06/18 03:11:39 PM,31.983,107.6,,
829,06/06/18 03:12:09 PM,31.880,107.6,,
830,06/06/18 03:12:39 PM,31.880,5166.7,,
831,06/06/18 03:13:09 PM,31.983,5511.1,,
832,06/06/18 03:13:39 PM,32.086,8266.7,,
833,06/06/18 03:14:09 PM,32.086,9644.5,,
834,06/06/18 03:14:39 PM,31.880,7233.4,,
835,06/06/18 03:15:09 PM,31.880,9300.1,,
836,06/06/18 03:15:39 PM,31.983,9644.5,,
837,06/06/18 03:16:09 PM,32.086,9300.1,,
838,06/06/18 03:16:39 PM,32.291,9300.1,,
839,06/06/18 03:17:09 PM,32.394,9644.5,,
840,06/06/18 03:17:39 PM,32.600,9644.5,,
841,06/06/18 03:18:09 PM,32.807,9644.5,,
842,06/06/18 03:18:39 PM,33.118,9644.5,,
843,06/06/18 03:19:09 PM,33.222,10333.4,,
844,06/06/18 03:19:39 PM,33.222,7577.8,,
845,06/06/18 03:20:09 PM,33.014,6200.0,,
846,06/06/18 03:20:39 PM,32.911,4822.3,,
847,06/06/18 03:21:09 PM,32.807,32.3,,
848,06/06/18 03:21:39 PM,32.600,32.3,,
849,06/06/18 03:22:09 PM,32.394,32.3,,
850,06/06/18 03:22:39 PM,32.188,32.3,,
851,06/06/18 03:23:09 PM,31.983,32.3,,
852,06/06/18 03:23:39 PM,31.880,32.3,,
853,06/06/18 03:24:09 PM,31.676,32.3,,
854,06/06/18 03:24:39 PM,31.676,8266.7,,
855,06/06/18 03:25:09 PM,31.676,8266.7,,
856,06/06/18 03:25:39 PM,31.472,6544.5,,
857,06/06/18 03:26:09 PM,31.370,6200.0,,
858,06/06/18 03:26:39 PM,31.472,6200.0,,
859,06/06/18 03:27:09 PM,31.676,6200.0,,
860,06/06/18 03:27:39 PM,31.880,6200.0,,
861,06/06/18 03:28:09 PM,32.086,5511.1,,
862,06/06/18 03:28:39 PM,32.394,5511.1,,
863,06/06/18 03:29:09 PM,32.600,6200.0,,
864,06/06/18 03:29:39 PM,32.807,6200.0,,
865,06/06/18 03:30:09 PM,33.118,6200.0,,
866,06/06/18 03:30:39 PM,33.326,5511.1,,
867,06/06/18 03:31:09 PM,33.535,7233.4,,
868,06/06/18 03:31:39 PM,33.430,4822.3,,
869,06/06/18 03:32:09 PM,33.222,5511.1,,
870,06/06/18 03:32:39 PM,33.118,409.0,,
871,06/06/18 03:33:09 PM,32.911,118.4,,
872,06/06/18 03:33:39 PM,32.807,129.2,,
873,06/06/18 03:34:09 PM,32.704,129.2,,
874,06/06/18 03:34:39 PM,32.497,129.2,,
875,06/06/18 03:35:09 PM,32.394,129.2,,
876,06/06/18 03:35:39 PM,32.291,129.2,,
877,06/06/18 03:36:09 PM,32.188,118.4,,
878,06/06/18 03:36:39 PM,32.188,6200.0,,
879,06/06/18 03:37:09 PM,32.188,8611.2,,
880,06/06/18 03:37:39 PM,32.188,8266.7,,
881,06/06/18 03:38:09 PM,32.086,7577.8,,
882,06/06/18 03:38:39 PM,32.086,8611.2,,
883,06/06/18 03:39:09 PM,32.086,7233.4,,
884,06/06/18 03:39:39 PM,32.086,7233.4,,
885,06/06/18 03:40:09 PM,32.086,8611.2,,
886,06/06/18 03:40:39 PM,32.188,9300.1,,
887,06/06/18 03:41:09 PM,32.188,9300.1,,
888,06/06/18 03:41:39 PM,32.291,9300.1,,
889,06/06/18 03:42:09 PM,32.497,9300.1,,
890,06/06/18 03:42:39 PM,32.600,9300.1,,
891,06/06/18 03:43:09 PM,32.704,9300.1,,
892,06/06/18 03:43:39 PM,32.807,9300.1,,
893,06/06/18 03:44:09 PM,32.911,9300.1,,
894,06/06/18 03:44:39 PM,32.807,9300.1,,
895,06/06/18 03:45:09 PM,32.704,6200.0,,
896,06/06/18 03:45:39 PM,32.497,7577.8,,
897,06/06/18 03:46:09 PM,32.394,7233.4,,
898,06/06/18 03:46:39 PM,32.394,9300.1,,
899,06/06/18 03:47:09 PM,32.394,1636.1,,
900,06/06/18 03:47:39 PM,32.291,32.3,,
901,06/06/18 03:48:09 PM,32.086,43.1,,
902,06/06/18 03:48:39 PM,31.983,43.1,,
903,06/06/18 03:49:09 PM,31.778,43.1,,
904,06/06/18 03:49:39 PM,31.676,43.1,,
905,06/06/18 03:50:09 PM,31.574,10333.4,,
906,06/06/18 03:50:39 PM,31.574,10333.4,,
907,06/06/18 03:51:09 PM,31.574,6200.0,,
908,06/06/18 03:51:39 PM,31.472,107.6,,
909,06/06/18 03:52:09 PM,31.574,64.6,,
910,06/06/18 03:52:39 PM,31.574,64.6,,
911,06/06/18 03:53:09 PM,31.472,64.6,,
912,06/06/18 03:53:39 PM,31.472,64.6,,
913,06/06/18 03:54:09 PM,31.370,43.1,,
914,06/06/18 03:54:39 PM,31.472,53.8,,
915,06/06/18 03:55:09 PM,31.472,10.8,,
916,06/06/18 03:55:39 PM,31.472,53.8,,
917,06/06/18 03:56:09 PM,31.472,64.6,,
918,06/06/18 03:56:39 PM,31.472,32.3,,
919,06/06/18 03:57:09 PM,31.574,21.5,,
920,06/06/18 03:57:39 PM,31.574,10.8,,
921,06/06/18 03:58:09 PM,31.676,10.8,,
922,06/06/18 03:58:39 PM,31.778,10.8,,
923,06/06/18 03:59:09 PM,31.880,43.1,,
924,06/06/18 03:59:39 PM,31.983,43.1,,
925,06/06/18 04:00:09 PM,31.983,43.1,,
926,06/06/18 04:00:39 PM,32.086,32.3,,
927,06/06/18 04:01:09 PM,32.086,43.1,,
928,06/06/18 04:01:39 PM,32.188,64.6,,
929,06/06/18 04:02:09 PM,32.188,193.8,,
930,06/06/18 04:02:39 PM,32.188,172.2,,
931,06/06/18 04:03:09 PM,32.188,53.8,,
932,06/06/18 04:03:39 PM,32.291,32.3,,
933,06/06/18 04:04:09 PM,32.291,43.1,,
934,06/06/18 04:04:39 PM,32.291,53.8,,
935,06/06/18 04:05:09 PM,32.291,53.8,,
936,06/06/18 04:05:39 PM,32.188,53.8,,
937,06/06/18 04:06:09 PM,32.291,53.8,,
938,06/06/18 04:06:39 PM,32.291,118.4,,
939,06/06/18 04:07:09 PM,32.291,139.9,,
940,06/06/18 04:07:39 PM,32.394,53.8,,
941,06/06/18 04:08:09 PM,32.394,118.4,,
942,06/06/18 04:08:39 PM,32.497,43.1,,
943,06/06/18 04:09:09 PM,32.600,64.6,,
944,06/06/18 04:09:39 PM,32.704,53.8,,
945,06/06/18 04:10:09 PM,32.807,43.1,,
946,06/06/18 04:10:39 PM,32.807,43.1,,
947,06/06/18 04:11:09 PM,32.807,129.2,,
948,06/06/18 04:11:39 PM,32.704,43.1,,
949,06/06/18 04:12:09 PM,32.704,75.3,,
950,06/06/18 04:12:39 PM,32.704,96.9,,
951,06/06/18 04:13:09 PM,32.704,75.3,,
952,06/06/18 04:13:39 PM,32.704,150.7,,
953,06/06/18 04:14:09 PM,32.704,96.9,,
954,06/06/18 04:14:39 PM,32.600,64.6,,
955,06/06/18 04:15:09 PM,32.600,75.3,,
956,06/06/18 04:15:39 PM,32.497,161.5,,
957,06/06/18 04:16:09 PM,32.497,64.6,,
958,06/06/18 04:16:39 PM,32.497,53.8,,
959,06/06/18 04:17:09 PM,32.394,75.3,,
960,06/06/18 04:17:39 PM,32.291,53.8,,
961,06/06/18 04:18:09 PM,32.188,75.3,,
962,06/06/18 04:18:39 PM,32.188,10.8,,
963,06/06/18 04:19:09 PM,31.983,32.3,,
964,06/06/18 04:19:39 PM,31.880,10.8,,
965,06/06/18 04:20:09 PM,31.880,21.5,,
966,06/06/18 04:20:39 PM,31.778,10.8,,
967,06/06/18 04:21:09 PM,31.676,21.5,,
968,06/06/18 04:21:39 PM,31.574,21.5,,
969,06/06/18 04:22:09 PM,31.574,32.3,,
970,06/06/18 04:22:39 PM,31.472,10.8,,
971,06/06/18 04:23:09 PM,31.370,43.1,,
972,06/06/18 04:23:39 PM,31.268,53.8,,
973,06/06/18 04:24:09 PM,31.268,10.8,,
974,06/06/18 04:24:39 PM,31.166,21.5,,
975,06/06/18 04:25:09 PM,31.166,43.1,,
976,06/06/18 04:25:39 PM,31.166,43.1,,
977,06/06/18 04:26:09 PM,31.064,279.9,,
978,06/06/18 04:26:39 PM,31.064,53.8,,
979,06/06/18 04:27:09 PM,31.064,172.2,,
980,06/06/18 04:27:39 PM,31.064,139.9,,
981,06/06/18 04:28:09 PM,31.268,64.6,,
982,06/06/18 04:28:39 PM,31.370,64.6,,
983,06/06/18 04:29:09 PM,31.472,43.1,,
