"Plot Title: Zegveld 1"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20143716, SEN S/N: 20143716)","Intensity, Lux (LGR S/N: 20143716, SEN S/N: 20143716)","Coupler Detached (LGR S/N: 20143716)","Coupler Attached (LGR S/N: 20143716)","End Of File (LGR S/N: 20143716)"
1403,06/06/18 07:59:53 PM,28.060,0.0,,,
1404,06/06/18 08:00:23 PM,27.961,0.0,,,
1405,06/06/18 08:00:53 PM,27.961,0.0,,,
1406,06/06/18 08:01:23 PM,27.862,0.0,,,
1407,06/06/18 08:01:53 PM,27.862,0.0,,,
1408,06/06/18 08:02:23 PM,27.862,0.0,,,
1409,06/06/18 08:02:53 PM,27.764,0.0,,,
1410,06/06/18 08:03:23 PM,27.764,0.0,,,
1411,06/06/18 08:03:53 PM,27.764,0.0,,,
1412,06/06/18 08:04:23 PM,27.665,0.0,,,
1413,06/06/18 08:04:53 PM,27.665,0.0,,,
1414,06/06/18 08:05:23 PM,27.665,0.0,,,
1415,06/06/18 08:05:53 PM,27.567,0.0,,,
1416,06/06/18 08:06:23 PM,27.567,0.0,,,
1417,06/06/18 08:06:53 PM,27.567,0.0,,,
1418,06/06/18 08:07:23 PM,27.567,0.0,,,
1419,06/06/18 08:07:53 PM,27.468,0.0,,,
1420,06/06/18 08:08:23 PM,27.468,0.0,,,
1421,06/06/18 08:08:53 PM,27.468,0.0,,,
1422,06/06/18 08:09:23 PM,27.370,0.0,,,
1423,06/06/18 08:09:53 PM,27.370,0.0,,,
1424,06/06/18 08:10:23 PM,27.370,0.0,,,
1425,06/06/18 08:10:53 PM,27.370,0.0,,,
1426,06/06/18 08:11:23 PM,27.272,0.0,,,
1427,06/06/18 08:11:53 PM,27.272,0.0,,,
1428,06/06/18 08:12:23 PM,27.272,0.0,,,
1429,06/06/18 08:12:53 PM,27.272,0.0,,,
1430,06/06/18 08:13:23 PM,27.173,0.0,,,
1431,06/06/18 08:13:53 PM,27.173,0.0,,,
1432,06/06/18 08:14:23 PM,27.173,0.0,,,
1433,06/06/18 08:14:53 PM,27.173,0.0,,,
1434,06/06/18 08:15:23 PM,27.075,0.0,,,
1435,06/06/18 08:15:53 PM,27.075,0.0,,,
1436,06/06/18 08:16:23 PM,27.075,0.0,,,
1437,06/06/18 08:16:53 PM,27.075,0.0,,,
1438,06/06/18 08:17:23 PM,26.977,0.0,,,
1439,06/06/18 08:17:53 PM,26.977,0.0,,,
1440,06/06/18 08:18:23 PM,26.977,0.0,,,
1441,06/06/18 08:18:53 PM,26.977,0.0,,,
1442,06/06/18 08:19:23 PM,26.977,0.0,,,
1443,06/06/18 08:19:53 PM,26.879,0.0,,,
1444,06/06/18 08:20:23 PM,26.879,0.0,,,
1445,06/06/18 08:20:53 PM,26.879,0.0,,,
1446,06/06/18 08:21:23 PM,26.879,0.0,,,
1447,06/06/18 08:21:53 PM,26.781,0.0,,,
1448,06/06/18 08:22:23 PM,26.781,0.0,,,
1449,06/06/18 08:22:53 PM,26.781,0.0,,,
1450,06/06/18 08:23:23 PM,26.781,0.0,,,
1451,06/06/18 08:23:53 PM,26.781,0.0,,,
1452,06/06/18 08:24:23 PM,26.683,0.0,,,
1453,06/06/18 08:24:53 PM,26.683,0.0,,,
1454,06/06/18 08:25:23 PM,26.683,0.0,,,
1455,06/06/18 08:25:53 PM,26.683,0.0,,,
1456,06/06/18 08:26:23 PM,26.585,0.0,,,
1457,06/06/18 08:26:53 PM,26.585,0.0,,,
1458,06/06/18 08:27:23 PM,26.585,0.0,,,
1459,06/06/18 08:27:53 PM,26.585,0.0,,,
1460,06/06/18 08:28:23 PM,26.585,0.0,,,
1461,06/06/18 08:28:53 PM,26.585,0.0,,,
1462,06/06/18 08:29:23 PM,26.488,0.0,,,
1463,06/06/18 08:29:53 PM,26.488,0.0,,,
1464,06/06/18 08:30:23 PM,26.488,0.0,,,
1465,06/06/18 08:30:53 PM,26.488,0.0,,,
1466,06/06/18 08:31:23 PM,26.488,0.0,,,
1467,06/06/18 08:31:53 PM,26.488,0.0,,,
1468,06/06/18 08:32:23 PM,26.390,0.0,,,
1469,06/06/18 08:32:53 PM,26.390,0.0,,,
1470,06/06/18 08:33:23 PM,26.390,0.0,,,
1471,06/06/18 08:33:53 PM,26.390,0.0,,,
1472,06/06/18 08:34:23 PM,26.390,0.0,,,
1473,06/06/18 08:34:53 PM,26.292,0.0,,,
1474,06/06/18 08:35:23 PM,26.292,0.0,,,
1475,06/06/18 08:35:53 PM,26.292,0.0,,,
1476,06/06/18 08:36:23 PM,26.292,0.0,,,
1477,06/06/18 08:36:53 PM,26.292,0.0,,,
1478,06/06/18 08:37:23 PM,26.292,0.0,,,
1479,06/06/18 08:37:53 PM,26.195,0.0,,,
1480,06/06/18 08:38:23 PM,26.195,0.0,,,
1481,06/06/18 08:38:53 PM,26.195,0.0,,,
1482,06/06/18 08:39:23 PM,26.195,0.0,,,
1483,06/06/18 08:39:53 PM,26.195,0.0,,,
1484,06/06/18 08:40:23 PM,26.195,0.0,,,
1485,06/06/18 08:40:53 PM,26.097,0.0,,,
1486,06/06/18 08:41:23 PM,26.097,0.0,,,
1487,06/06/18 08:41:53 PM,26.097,0.0,,,
1488,06/06/18 08:42:23 PM,26.097,0.0,,,
1489,06/06/18 08:42:53 PM,26.097,0.0,,,
1490,06/06/18 08:43:23 PM,26.097,0.0,,,
1491,06/06/18 08:43:53 PM,26.000,0.0,,,
1492,06/06/18 08:44:23 PM,26.000,0.0,,,
1493,06/06/18 08:44:53 PM,26.000,0.0,,,
1494,06/06/18 08:45:23 PM,26.000,0.0,,,
1495,06/06/18 08:45:53 PM,26.000,0.0,,,
1496,06/06/18 08:46:23 PM,26.000,0.0,,,
1497,06/06/18 08:46:53 PM,25.902,0.0,,,
1498,06/06/18 08:47:23 PM,25.902,0.0,,,
1499,06/06/18 08:47:53 PM,25.902,0.0,,,
1500,06/06/18 08:48:23 PM,25.902,0.0,,,
1501,06/06/18 08:48:53 PM,25.902,0.0,,,
1502,06/06/18 08:49:23 PM,25.902,0.0,,,
1503,06/06/18 08:49:53 PM,25.902,0.0,,,
1504,06/06/18 08:50:23 PM,25.805,0.0,,,
1505,06/06/18 08:50:53 PM,25.805,0.0,,,
1506,06/06/18 08:51:23 PM,25.805,0.0,,,
1507,06/06/18 08:51:53 PM,25.805,0.0,,,
1508,06/06/18 08:52:23 PM,25.805,0.0,,,
1509,06/06/18 08:52:53 PM,25.805,0.0,,,
1510,06/06/18 08:53:23 PM,25.708,0.0,,,
1511,06/06/18 08:53:53 PM,25.708,0.0,,,
1512,06/06/18 08:54:23 PM,25.708,0.0,,,
1513,06/06/18 08:54:53 PM,25.708,0.0,,,
1514,06/06/18 08:55:23 PM,25.708,0.0,,,
1515,06/06/18 08:55:53 PM,25.708,0.0,,,
1516,06/06/18 08:56:23 PM,25.708,0.0,,,
1517,06/06/18 08:56:53 PM,25.610,0.0,,,
1518,06/06/18 08:57:23 PM,25.610,0.0,,,
1519,06/06/18 08:57:53 PM,25.610,0.0,,,
1520,06/06/18 08:58:23 PM,25.610,0.0,,,
1521,06/06/18 08:58:53 PM,25.610,0.0,,,
1522,06/06/18 08:59:23 PM,25.610,0.0,,,
1523,06/06/18 08:59:53 PM,25.610,0.0,,,
1524,06/06/18 09:00:23 PM,25.513,0.0,,,
1525,06/06/18 09:00:53 PM,25.513,0.0,,,
1526,06/06/18 09:01:23 PM,25.513,0.0,,,
1527,06/06/18 09:01:53 PM,25.513,0.0,,,
1528,06/06/18 09:02:23 PM,25.513,0.0,,,
1529,06/06/18 09:02:53 PM,25.513,0.0,,,
1530,06/06/18 09:03:23 PM,25.513,0.0,,,
1531,06/06/18 09:03:53 PM,25.416,0.0,,,
1532,06/06/18 09:04:23 PM,25.416,0.0,,,
1533,06/06/18 09:04:53 PM,25.416,0.0,,,
1534,06/06/18 09:05:23 PM,25.416,0.0,,,
1535,06/06/18 09:05:53 PM,25.416,0.0,,,
1536,06/06/18 09:06:23 PM,25.416,0.0,,,
1537,06/06/18 09:06:53 PM,25.416,0.0,,,
1538,06/06/18 09:07:23 PM,25.416,0.0,,,
1539,06/06/18 09:07:53 PM,25.319,0.0,,,
1540,06/06/18 09:08:23 PM,25.319,0.0,,,
1541,06/06/18 09:08:53 PM,25.319,0.0,,,
1542,06/06/18 09:09:23 PM,25.319,0.0,,,
1543,06/06/18 09:09:53 PM,25.319,0.0,,,
1544,06/06/18 09:10:23 PM,25.319,0.0,,,
1545,06/06/18 09:10:53 PM,25.319,0.0,,,
1546,06/06/18 09:11:23 PM,25.319,0.0,,,
1547,06/06/18 09:11:53 PM,25.222,0.0,,,
1548,06/06/18 09:12:23 PM,25.222,0.0,,,
1549,06/06/18 09:12:53 PM,25.222,0.0,,,
1550,06/06/18 09:13:23 PM,25.222,0.0,,,
1551,06/06/18 09:13:53 PM,25.222,0.0,,,
1552,06/06/18 09:14:23 PM,25.222,0.0,,,
1553,06/06/18 09:14:53 PM,25.125,0.0,,,
1554,06/06/18 09:15:23 PM,25.125,0.0,,,
1555,06/06/18 09:15:53 PM,25.125,0.0,,,
1556,06/06/18 09:16:23 PM,25.125,0.0,,,
1557,06/06/18 09:16:53 PM,25.125,0.0,,,
1558,06/06/18 09:17:23 PM,25.125,0.0,,,
1559,06/06/18 09:17:53 PM,25.125,0.0,,,
1560,06/06/18 09:18:23 PM,25.125,0.0,,,
1561,06/06/18 09:18:53 PM,25.125,0.0,,,
1562,06/06/18 09:19:23 PM,25.028,0.0,,,
1563,06/06/18 09:19:53 PM,25.028,0.0,,,
1564,06/06/18 09:20:23 PM,25.028,0.0,,,
1565,06/06/18 09:20:53 PM,25.028,0.0,,,
1566,06/06/18 09:21:23 PM,25.028,0.0,,,
1567,06/06/18 09:21:53 PM,25.028,0.0,,,
1568,06/06/18 09:22:23 PM,25.028,0.0,,,
1569,06/06/18 09:22:53 PM,24.931,0.0,,,
1570,06/06/18 09:23:23 PM,24.931,0.0,,,
1571,06/06/18 09:23:53 PM,24.931,0.0,,,
1572,06/06/18 09:24:23 PM,24.931,0.0,,,
1573,06/06/18 09:24:53 PM,24.931,0.0,,,
1574,06/06/18 09:25:23 PM,24.931,0.0,,,
1575,06/06/18 09:25:53 PM,24.931,0.0,,,
1576,06/06/18 09:26:23 PM,24.931,0.0,,,
1577,06/06/18 09:26:53 PM,24.931,0.0,,,
1578,06/06/18 09:27:23 PM,24.931,0.0,,,
1579,06/06/18 09:27:53 PM,24.835,0.0,,,
1580,06/06/18 09:28:23 PM,24.835,0.0,,,
1581,06/06/18 09:28:53 PM,24.835,0.0,,,
1582,06/06/18 09:29:23 PM,24.835,0.0,,,
1583,06/06/18 09:29:53 PM,24.835,0.0,,,
1584,06/06/18 09:30:23 PM,24.835,0.0,,,
1585,06/06/18 09:30:53 PM,24.835,0.0,,,
1586,06/06/18 09:31:23 PM,24.835,0.0,,,
1587,06/06/18 09:31:53 PM,24.835,0.0,,,
1588,06/06/18 09:32:23 PM,24.738,0.0,,,
1589,06/06/18 09:32:53 PM,24.738,0.0,,,
1590,06/06/18 09:33:23 PM,24.738,0.0,,,
1591,06/06/18 09:33:53 PM,24.738,0.0,,,
1592,06/06/18 09:34:23 PM,24.738,0.0,,,
1593,06/06/18 09:34:53 PM,24.738,0.0,,,
1594,06/06/18 09:35:23 PM,24.738,0.0,,,
1595,06/06/18 09:35:53 PM,24.738,0.0,,,
1596,06/06/18 09:36:23 PM,24.738,0.0,,,
1597,06/06/18 09:36:53 PM,24.738,0.0,,,
1598,06/06/18 09:37:23 PM,24.641,0.0,,,
1599,06/06/18 09:37:53 PM,24.641,0.0,,,
1600,06/06/18 09:38:23 PM,24.641,0.0,,,
1601,06/06/18 09:38:53 PM,24.641,0.0,,,
1602,06/06/18 09:39:23 PM,24.641,0.0,,,
1603,06/06/18 09:39:53 PM,24.641,0.0,,,
1604,06/06/18 09:40:23 PM,24.641,0.0,,,
1605,06/06/18 09:40:53 PM,24.641,0.0,,,
1606,06/06/18 09:41:23 PM,24.545,0.0,,,
1607,06/06/18 09:41:53 PM,24.545,0.0,,,
1608,06/06/18 09:42:23 PM,24.545,0.0,,,
1609,06/06/18 09:42:53 PM,24.545,0.0,,,
1610,06/06/18 09:43:23 PM,24.545,0.0,,,
1611,06/06/18 09:43:53 PM,24.545,0.0,,,
1612,06/06/18 09:44:23 PM,24.545,0.0,,,
1613,06/06/18 09:44:53 PM,24.545,0.0,,,
1614,06/06/18 09:45:23 PM,24.545,0.0,,,
1615,06/06/18 09:45:53 PM,24.545,0.0,,,
1616,06/06/18 09:46:23 PM,24.448,0.0,,,
1617,06/06/18 09:46:53 PM,24.545,0.0,,,
1618,06/06/18 09:47:23 PM,24.448,0.0,,,
1619,06/06/18 09:47:53 PM,24.448,0.0,,,
1620,06/06/18 09:48:23 PM,24.448,0.0,,,
1621,06/06/18 09:48:53 PM,24.448,0.0,,,
1622,06/06/18 09:49:23 PM,24.448,0.0,,,
1623,06/06/18 09:49:53 PM,24.448,0.0,,,
1624,06/06/18 09:50:23 PM,24.448,0.0,,,
1625,06/06/18 09:50:53 PM,24.448,0.0,,,
1626,06/06/18 09:51:23 PM,24.448,0.0,,,
1627,06/06/18 09:51:53 PM,24.448,0.0,,,
1628,06/06/18 09:52:23 PM,24.448,0.0,,,
1629,06/06/18 09:52:53 PM,24.351,0.0,,,
1630,06/06/18 09:53:23 PM,24.351,0.0,,,
1631,06/06/18 09:53:53 PM,24.351,0.0,,,
1632,06/06/18 09:54:23 PM,24.351,0.0,,,
1633,06/06/18 09:54:53 PM,24.351,0.0,,,
1634,06/06/18 09:55:23 PM,24.351,0.0,,,
1635,06/06/18 09:55:53 PM,24.351,0.0,,,
1636,06/06/18 09:56:23 PM,24.351,0.0,,,
1637,06/06/18 09:56:53 PM,24.351,0.0,,,
1638,06/06/18 09:57:23 PM,24.351,0.0,,,
1639,06/06/18 09:57:53 PM,24.255,0.0,,,
1640,06/06/18 09:58:23 PM,24.351,0.0,,,
1641,06/06/18 09:58:53 PM,24.255,0.0,,,
1642,06/06/18 09:59:23 PM,24.255,0.0,,,
1643,06/06/18 09:59:53 PM,24.255,0.0,,,
1644,06/06/18 10:00:23 PM,24.255,0.0,,,
1645,06/06/18 10:00:53 PM,24.255,0.0,,,
1646,06/06/18 10:01:23 PM,24.255,0.0,,,
1647,06/06/18 10:01:53 PM,24.255,0.0,,,
1648,06/06/18 10:02:23 PM,24.255,0.0,,,
1649,06/06/18 10:02:53 PM,24.255,0.0,,,
1650,06/06/18 10:03:23 PM,24.255,0.0,,,
1651,06/06/18 10:03:53 PM,24.158,0.0,,,
1652,06/06/18 10:04:23 PM,24.158,0.0,,,
1653,06/06/18 10:04:53 PM,24.158,0.0,,,
1654,06/06/18 10:05:23 PM,24.158,0.0,,,
1655,06/06/18 10:05:53 PM,24.158,0.0,,,
1656,06/06/18 10:06:23 PM,24.158,0.0,,,
1657,06/06/18 10:06:53 PM,24.158,0.0,,,
1658,06/06/18 10:07:23 PM,24.158,0.0,,,
1659,06/06/18 10:07:53 PM,24.158,0.0,,,
1660,06/06/18 10:08:23 PM,24.158,0.0,,,
1661,06/06/18 10:08:53 PM,24.158,0.0,,,
1662,06/06/18 10:09:23 PM,24.158,0.0,,,
1663,06/06/18 10:09:53 PM,24.062,0.0,,,
1664,06/06/18 10:10:23 PM,24.062,0.0,,,
1665,06/06/18 10:10:53 PM,24.062,0.0,,,
1666,06/06/18 10:11:23 PM,24.062,0.0,,,
1667,06/06/18 10:11:53 PM,24.062,0.0,,,
1668,06/06/18 10:12:23 PM,24.062,0.0,,,
1669,06/06/18 10:12:53 PM,24.062,0.0,,,
1670,06/06/18 10:13:23 PM,24.062,0.0,,,
1671,06/06/18 10:13:53 PM,24.062,0.0,,,
1672,06/06/18 10:14:23 PM,24.062,0.0,,,
1673,06/06/18 10:14:53 PM,24.062,0.0,,,
1674,06/06/18 10:15:23 PM,24.062,0.0,,,
1675,06/06/18 10:15:53 PM,24.062,0.0,,,
1676,06/06/18 10:16:23 PM,23.966,0.0,,,
1677,06/06/18 10:16:53 PM,23.966,0.0,,,
1678,06/06/18 10:17:23 PM,23.966,0.0,,,
1679,06/06/18 10:17:53 PM,23.966,0.0,,,
1680,06/06/18 10:18:23 PM,23.966,0.0,,,
1681,06/06/18 10:18:53 PM,23.966,0.0,,,
1682,06/06/18 10:19:23 PM,23.966,0.0,,,
1683,06/06/18 10:19:53 PM,23.966,0.0,,,
1684,06/06/18 10:20:23 PM,23.966,0.0,,,
1685,06/06/18 10:20:53 PM,23.966,0.0,,,
1686,06/06/18 10:21:23 PM,23.966,0.0,,,
1687,06/06/18 10:21:53 PM,23.966,0.0,,,
1688,06/06/18 10:22:23 PM,23.966,0.0,,,
1689,06/06/18 10:22:53 PM,23.869,0.0,,,
1690,06/06/18 10:23:23 PM,23.869,0.0,,,
1691,06/06/18 10:23:53 PM,23.869,0.0,,,
1692,06/06/18 10:24:23 PM,23.869,0.0,,,
1693,06/06/18 10:24:53 PM,23.869,0.0,,,
1694,06/06/18 10:25:23 PM,23.869,0.0,,,
1695,06/06/18 10:25:53 PM,23.869,0.0,,,
1696,06/06/18 10:26:23 PM,23.869,0.0,,,
1697,06/06/18 10:26:53 PM,23.869,0.0,,,
1698,06/06/18 10:27:23 PM,23.869,0.0,,,
1699,06/06/18 10:27:53 PM,23.869,0.0,,,
1700,06/06/18 10:28:23 PM,23.869,0.0,,,
1701,06/06/18 10:28:53 PM,23.869,0.0,,,
1702,06/06/18 10:29:23 PM,23.869,0.0,,,
1703,06/06/18 10:29:53 PM,23.773,0.0,,,
1704,06/06/18 10:30:23 PM,23.773,0.0,,,
1705,06/06/18 10:30:53 PM,23.773,0.0,,,
1706,06/06/18 10:31:23 PM,23.773,0.0,,,
1707,06/06/18 10:31:53 PM,23.773,0.0,,,
1708,06/06/18 10:32:23 PM,23.773,0.0,,,
1709,06/06/18 10:32:53 PM,23.773,0.0,,,
1710,06/06/18 10:33:23 PM,23.773,0.0,,,
1711,06/06/18 10:33:53 PM,23.773,0.0,,,
1712,06/06/18 10:34:23 PM,23.773,0.0,,,
1713,06/06/18 10:34:53 PM,23.773,0.0,,,
1714,06/06/18 10:35:23 PM,23.773,0.0,,,
1715,06/06/18 10:35:53 PM,23.773,0.0,,,
1716,06/06/18 10:36:23 PM,23.773,0.0,,,
1717,06/06/18 10:36:53 PM,23.773,0.0,,,
1718,06/06/18 10:37:23 PM,23.773,0.0,,,
1719,06/06/18 10:37:53 PM,23.773,0.0,,,
1720,06/06/18 10:38:23 PM,23.677,0.0,,,
1721,06/06/18 10:38:53 PM,23.677,0.0,,,
1722,06/06/18 10:39:23 PM,23.677,0.0,,,
1723,06/06/18 10:39:53 PM,23.677,0.0,,,
1724,06/06/18 10:40:23 PM,23.677,0.0,,,
1725,06/06/18 10:40:53 PM,23.677,0.0,,,
1726,06/06/18 10:41:23 PM,23.677,0.0,,,
1727,06/06/18 10:41:53 PM,23.677,0.0,,,
1728,06/06/18 10:42:23 PM,23.677,0.0,,,
1729,06/06/18 10:42:53 PM,23.677,0.0,,,
1730,06/06/18 10:43:23 PM,23.677,0.0,,,
1731,06/06/18 10:43:53 PM,23.677,0.0,,,
1732,06/06/18 10:44:23 PM,23.677,0.0,,,
1733,06/06/18 10:44:53 PM,23.677,0.0,,,
1734,06/06/18 10:45:23 PM,23.677,0.0,,,
1735,06/06/18 10:45:53 PM,23.677,0.0,,,
1736,06/06/18 10:46:23 PM,23.677,0.0,,,
1737,06/06/18 10:46:53 PM,23.677,0.0,,,
1738,06/06/18 10:47:23 PM,23.677,0.0,,,
1739,06/06/18 10:47:53 PM,23.677,0.0,,,
1740,06/06/18 10:48:23 PM,23.677,0.0,,,
1741,06/06/18 10:48:53 PM,23.677,0.0,,,
1742,06/06/18 10:49:23 PM,23.677,0.0,,,
1743,06/06/18 10:49:53 PM,23.677,0.0,,,
1744,06/06/18 10:50:23 PM,23.677,0.0,,,
1745,06/06/18 10:50:53 PM,23.677,0.0,,,
1746,06/06/18 10:51:23 PM,23.677,0.0,,,
1747,06/06/18 10:51:53 PM,23.677,0.0,,,
1748,06/06/18 10:52:23 PM,23.677,0.0,,,
1749,06/06/18 10:52:53 PM,23.677,0.0,,,
1750,06/06/18 10:53:23 PM,23.677,0.0,,,
1751,06/06/18 10:53:53 PM,23.677,0.0,,,
1752,06/06/18 10:54:23 PM,23.677,0.0,,,
1753,06/06/18 10:54:53 PM,23.581,0.0,,,
1754,06/06/18 10:55:23 PM,23.581,0.0,,,
1755,06/06/18 10:55:53 PM,23.581,0.0,,,
1756,06/06/18 10:56:23 PM,23.581,0.0,,,
1757,06/06/18 10:56:53 PM,23.581,0.0,,,
1758,06/06/18 10:57:23 PM,23.581,0.0,,,
1759,06/06/18 10:57:53 PM,23.581,0.0,,,
1760,06/06/18 10:58:23 PM,23.581,0.0,,,
1761,06/06/18 10:58:53 PM,23.581,0.0,,,
1762,06/06/18 10:59:23 PM,23.581,0.0,,,
1763,06/06/18 10:59:53 PM,23.581,0.0,,,
1764,06/06/18 11:00:23 PM,23.581,0.0,,,
1765,06/06/18 11:00:53 PM,23.581,0.0,,,
1766,06/06/18 11:01:23 PM,23.581,0.0,,,
1767,06/06/18 11:01:53 PM,23.581,0.0,,,
1768,06/06/18 11:02:23 PM,23.581,0.0,,,
1769,06/06/18 11:02:53 PM,23.581,0.0,,,
1770,06/06/18 11:03:23 PM,23.581,0.0,,,
1771,06/06/18 11:03:53 PM,23.581,0.0,,,
1772,06/06/18 11:04:23 PM,23.581,0.0,,,
1773,06/06/18 11:04:53 PM,23.581,0.0,,,
1774,06/06/18 11:05:23 PM,23.581,0.0,,,
1775,06/06/18 11:05:53 PM,23.581,0.0,,,
1776,06/06/18 11:06:23 PM,23.581,0.0,,,
1777,06/06/18 11:06:53 PM,23.581,0.0,,,
1778,06/06/18 11:07:23 PM,23.581,0.0,,,
1779,06/06/18 11:07:53 PM,23.581,0.0,,,
1780,06/06/18 11:08:23 PM,23.581,0.0,,,
1781,06/06/18 11:08:53 PM,23.581,0.0,,,
1782,06/06/18 11:09:23 PM,23.484,0.0,,,
1783,06/06/18 11:09:53 PM,23.581,0.0,,,
1784,06/06/18 11:10:23 PM,23.581,0.0,,,
1785,06/06/18 11:10:53 PM,23.484,0.0,,,
1786,06/06/18 11:11:23 PM,23.484,0.0,,,
1787,06/06/18 11:11:53 PM,23.484,0.0,,,
1788,06/06/18 11:12:23 PM,23.484,0.0,,,
1789,06/06/18 11:12:53 PM,23.484,0.0,,,
1790,06/06/18 11:13:23 PM,23.484,0.0,,,
1791,06/06/18 11:13:53 PM,23.484,0.0,,,
1792,06/06/18 11:14:23 PM,23.484,0.0,,,
1793,06/06/18 11:14:53 PM,23.484,0.0,,,
1794,06/06/18 11:15:23 PM,23.484,0.0,,,
1795,06/06/18 11:15:53 PM,23.484,0.0,,,
1796,06/06/18 11:16:23 PM,23.484,0.0,,,
1797,06/06/18 11:16:53 PM,23.484,0.0,,,
1798,06/06/18 11:17:23 PM,23.484,0.0,,,
1799,06/06/18 11:17:53 PM,23.484,0.0,,,
1800,06/06/18 11:18:23 PM,23.484,0.0,,,
1801,06/06/18 11:18:53 PM,23.484,0.0,,,
1802,06/06/18 11:19:23 PM,23.388,0.0,,,
1803,06/06/18 11:19:53 PM,23.388,0.0,,,
1804,06/06/18 11:20:23 PM,23.388,0.0,,,
1805,06/06/18 11:20:53 PM,23.388,0.0,,,
1806,06/06/18 11:21:23 PM,23.388,0.0,,,
1807,06/06/18 11:21:53 PM,23.388,0.0,,,
1808,06/06/18 11:22:23 PM,23.388,0.0,,,
1809,06/06/18 11:22:53 PM,23.388,0.0,,,
1810,06/06/18 11:23:23 PM,23.388,0.0,,,
1811,06/06/18 11:23:53 PM,23.388,0.0,,,
1812,06/06/18 11:24:23 PM,23.388,0.0,,,
1813,06/06/18 11:24:53 PM,23.388,0.0,,,
1814,06/06/18 11:25:23 PM,23.292,0.0,,,
1815,06/06/18 11:25:53 PM,23.292,0.0,,,
1816,06/06/18 11:26:23 PM,23.292,0.0,,,
1817,06/06/18 11:26:53 PM,23.292,0.0,,,
1818,06/06/18 11:27:23 PM,23.292,0.0,,,
1819,06/06/18 11:27:53 PM,23.292,0.0,,,
1820,06/06/18 11:28:23 PM,23.292,0.0,,,
1821,06/06/18 11:28:53 PM,23.292,0.0,,,
1822,06/06/18 11:29:23 PM,23.292,0.0,,,
1823,06/06/18 11:29:53 PM,23.292,0.0,,,
1824,06/06/18 11:30:23 PM,23.292,0.0,,,
1825,06/06/18 11:30:53 PM,23.292,0.0,,,
1826,06/06/18 11:31:23 PM,23.292,0.0,,,
1827,06/06/18 11:31:53 PM,23.292,0.0,,,
1828,06/06/18 11:32:23 PM,23.196,0.0,,,
1829,06/06/18 11:32:53 PM,23.196,0.0,,,
1830,06/06/18 11:33:23 PM,23.196,0.0,,,
1831,06/06/18 11:33:53 PM,23.196,0.0,,,
1832,06/06/18 11:34:23 PM,23.196,0.0,,,
1833,06/06/18 11:34:53 PM,23.196,0.0,,,
1834,06/06/18 11:35:23 PM,23.196,0.0,,,
1835,06/06/18 11:35:53 PM,23.196,0.0,,,
1836,06/06/18 11:36:23 PM,23.196,0.0,,,
1837,06/06/18 11:36:53 PM,23.196,0.0,,,
1838,06/06/18 11:37:23 PM,23.196,0.0,,,
1839,06/06/18 11:37:53 PM,23.196,0.0,,,
1840,06/06/18 11:38:23 PM,23.196,0.0,,,
1841,06/06/18 11:38:53 PM,23.196,0.0,,,
1842,06/06/18 11:39:23 PM,23.196,0.0,,,
1843,06/06/18 11:39:53 PM,23.100,0.0,,,
1844,06/06/18 11:40:23 PM,23.100,0.0,,,
1845,06/06/18 11:40:53 PM,23.100,0.0,,,
1846,06/06/18 11:41:23 PM,23.100,0.0,,,
1847,06/06/18 11:41:53 PM,23.100,0.0,,,
1848,06/06/18 11:42:23 PM,23.100,0.0,,,
1849,06/06/18 11:42:53 PM,23.100,0.0,,,
1850,06/06/18 11:43:23 PM,23.100,0.0,,,
1851,06/06/18 11:43:53 PM,23.100,0.0,,,
1852,06/06/18 11:44:23 PM,23.100,0.0,,,
1853,06/06/18 11:44:53 PM,23.100,0.0,,,
1854,06/06/18 11:45:23 PM,23.100,0.0,,,
1855,06/06/18 11:45:53 PM,23.100,0.0,,,
1856,06/06/18 11:46:23 PM,23.100,0.0,,,
1857,06/06/18 11:46:53 PM,23.100,0.0,,,
1858,06/06/18 11:47:23 PM,23.004,0.0,,,
1859,06/06/18 11:47:53 PM,23.004,0.0,,,
1860,06/06/18 11:48:23 PM,23.004,0.0,,,
1861,06/06/18 11:48:53 PM,23.004,0.0,,,
1862,06/06/18 11:49:23 PM,23.004,0.0,,,
1863,06/06/18 11:49:53 PM,23.004,0.0,,,
1864,06/06/18 11:50:23 PM,23.004,0.0,,,
1865,06/06/18 11:50:53 PM,23.004,0.0,,,
1866,06/06/18 11:51:23 PM,23.004,0.0,,,
1867,06/06/18 11:51:53 PM,23.004,0.0,,,
1868,06/06/18 11:52:23 PM,23.004,0.0,,,
1869,06/06/18 11:52:53 PM,23.004,0.0,,,
1870,06/06/18 11:53:23 PM,23.004,0.0,,,
1871,06/06/18 11:53:53 PM,23.004,0.0,,,
1872,06/06/18 11:54:23 PM,23.004,0.0,,,
1873,06/06/18 11:54:53 PM,23.004,0.0,,,
1874,06/06/18 11:55:23 PM,23.004,0.0,,,
1875,06/06/18 11:55:53 PM,23.004,0.0,,,
1876,06/06/18 11:56:23 PM,23.004,0.0,,,
1877,06/06/18 11:56:53 PM,23.004,0.0,,,
1878,06/06/18 11:57:23 PM,22.908,0.0,,,
1879,06/06/18 11:57:53 PM,22.908,0.0,,,
